id,source,content,type
271,https://www.facebook.com/ElBastonInforma/posts/pfbid02qRHf1P96aKFmdPbuQ8i8KfU6CnD6JNcpoCBP1Eznwwdo3Sz9zJ4kF7mhLeNydd6Nl,"🫵 APUNTÓ CONTRA EL MACRISMO
La vicepresidenta afirmó que el endeudamiento con el FMI no fue ""generado"" por el del Frente de Todos (FdT) sino por la administración de Mauricio Macri.",Política
272,https://www.facebook.com/telesoldiario/posts/pfbid0CGMYyZcKR9w8SukrUpjKXp47ScSkS9KKcSYwKsxzJbtp2kxTAr4mXBatMzsiKNkXl,"PANORAMA CRÍTICO

Las empresas sufren los trasfondos de la crisis económica argentina y afirman que no pueden sostener el congelamiento de precios de combustibles.",Economía
273,https://www.facebook.com/DiarioMovilOK/posts/pfbid02JKnvom61KPfjKnYbn9dKhs7MWqZuvfBteqoBxwmEi2NA6ZFzQgUHdKpJsyHKtwqel,"DOLOROSO DESENLACE 😥
Gino Mäder ha muerto este viernes a los 26 años por culpa de la caída sufrida ayer en la Vuelta a Suiza. En las redes lo despidieron con mucho dolor. QEPD",Enfermedades y siniestros
274,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02g1tkiVdi8t2jUNk9q9YLxNcCHWJLSsFKK5cxKbQvBEDvxYYUfynX2H5WUa83xycdl,Una consultora privada elaboró un informe sobre la variación de precios que hubo el mes pasado. Los que más aumentaron y un dato más que llamativo.,Economía
275,https://www.facebook.com/canal13sanjuantv/posts/pfbid02X1YLm8jfk6FfJKFvXVBbyjdPywKodeQP2Vk3kaq61GoxMgm8a2vYUCqt25u8r2vPl,La mediática se lució sexy en sus redes sociales y los fanáticos deliraron. #canal13 #sanjuan,Entretenimiento
276,https://www.facebook.com/diariodecuyoweb/posts/pfbid021K5XjRR9f8pHzmRagtN84tksNqwEqGHpHqyo9F3CcX95LZZN6tRpaVDy5RFznm4Gl,"[TRAS CONOCERSE LA INFLACIÓN]
La entidad monetaria destacó que en mayo la inflación mensual, que arrojó 7,8%, registró una ""desaceleración"".",Economía
277,https://www.facebook.com/telesoldiario/posts/pfbid0nYk78mi45iVjTxamc46DUK9E6jkLi1eAegS2YN8cQH44MvymPnBMTvNvst3fehFAl,"QUÉ NO LE DIJO

El neuquino Carlos Eguía le propinó al líder libertario, Javier Milei, una serie de calificativos en su programa de radio.",Política
279,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0GWxAnRSXWxe3iwqxV42FdMhFqXuUL9zeS1EtiYDXGnnC6ktdMbbczFkvczV76FvNl,"ECONOMÍA ‼️
Monotributo: cómo quedan las escalas a partir de julio 2023",Economía
280,https://www.facebook.com/elsoldesj/posts/pfbid02LXtuQFkYTRwRz8Pk3z8XjUJiMUCwkFitAq9RVJMj7UHTZ3PeeJ1n7sS8jKX5uFW5l,"Está sobre sobre calle Mendoza, desde calle Chubut a Rodríguez",Gestión de gobierno
281,https://www.facebook.com/diariodecuyoweb/posts/pfbid024CHAohv6zYs2cfTYcmyoCD75eBMhUsznFMQvrbtLdiJkRiBhiS19FeV2U9xwkmGKl,"[TENÍA 86 AÑOS]
El deportista fue considerado uno de los mejores cabeceadores de la historia.",Deportes
282,https://www.facebook.com/canal13sanjuantv/posts/pfbid0fgZfRqwmFDPrja3EwfNMhiBLQ1UaorcBkRrY6o7yMywdfyuXdQhbTuEbFqjat35Pl,La ex Gran Hermano se separó del Conejo y se muestra mal en sus redes sociales. #canal13 #sanjuan,Entretenimiento
283,https://www.facebook.com/DiarioMovilOK/posts/pfbid0ZmeHzESLKrAT2WZCzoxMjS6bmhGT3mJBwHEZCXGTX6ubd8KS8XcM9SA35Yt1pWrml,"VIAJE EXCLUSIVO POR EL FINDE LARGO 🚍👏🏼
En las próximas horas, podría confirmarse el lanzamiento de los viajes por día a Ischigualasto, desde la Terminal y a través de unidades de la RedTulum. DETALLES 👇🏼",Transporte
284,https://www.facebook.com/canal13sanjuantv/posts/pfbid02K1sYruSCC77PnyGYJMtHqsSs6rDbesL159uwc7CDgFHGww67VGt4XiSRwkiUFXAbl,"Los representantes legales del acusado por el abuso a una menor en un baño del Colegio Nuestra Señora de Luján, expresaron su disconformidad por las condiciones de la detención, y hasta hablaron de ""estigmatización y rumores"" #canal13 #sanjuan",Seguridad
285,https://www.facebook.com/diariodecuyoweb/posts/pfbid0H87n3gTxT2y5fTDk93ybQSCqTFZkXxa7PeaX2up7bvre42Nu7f9SssRMSvcREcqTl,"SAN JUAN 
El muchacho tiene 18 años y seguirá preso por, al menos, 2 meses.",Seguridad
286,https://www.facebook.com/telesoldiario/posts/pfbid0TuZdw8C9P8oDP25qS7zLwmVjqNzyXjzsAna2vaQnE6tBrcDgN8X3mk7DiBWZZfcMl,"EN RIVADAVIA

El siniestro vial fue entre una KTM 390 centímetros cúbicos y una Zanella 150 centímetros cúbicos.",Enfermedades y siniestros
288,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0aUGcPdCVgVdrR3KP7Jhyx2G4miaWg9MWZqrL518PumNH3JnMN6Gw6wHbjBxk3MXAl,"👉😱LA MADRE DEL ACUSADO ROMPIÓ EL SILENCIO: ""ES INJUSTO LO QUE ESTÁN HACIENDO CON MI HIJO""",Seguridad
289,https://www.facebook.com/canal13sanjuantv/posts/pfbid037N5YbaEe1UcXUfKt6iq9h1MdsBPkFsAWuvFfQAZGZwUe3BjNrYmzx1obURnwoimNl,"Fabiana Gómez habló con este medio desde las afueras del Palacio de Tribunales, contando su versión de los hechos suscitados en el Colegio Luján. #canal13 #sanjuan",Seguridad
290,https://www.facebook.com/ElBastonInforma/posts/pfbid0KqP1HXHRJYDCpLsRJ9utC8TW2sYgi7EwqyVx13DY8YStnJKZCLSmsAhvELQREDWCl,"🚴‍♀️🚴 LOGRO DEPORTIVO PARA SAN JUAN
Hay solo ocho países con estos centros. Esta designación posiciona a la provincia en el mundo y la ubica como la ciudad referente en Sudamérica.",Deportes
291,https://www.facebook.com/diariodecuyoweb/posts/pfbid02WzSyVsYpd3d277Y4V8JrrBvoNnhZzgcVPn3gm3z2Ye7TVuLqLrM9yUmpkM4Vk91wl,"ESPECTÁCULOS 
Dejó sin aliento a sus seguidores con una micro-bikini feroz.",Entretenimiento
292,https://www.facebook.com/diariodecuyoweb/posts/pfbid0s7U9coYecF7o7ed9tYxa7KjspdKitpgPDTeCFVyY2FGd8BK8rAAxBC5P5yHhfeh4l,"ESPECTÁCULOS 
La tucumana sorprende a sus seguidores con sus osados posteos.",Entretenimiento
293,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0k3pe9qB88oub4sKrFPPAhRP69oLebxskjq2c5WR6fy8kGkyV4JVdDaraUR5kBif1l,"FORMACIÓN LABORAL ‼
La capacitación en uso de ladrillos cerámicos llegará a Santa Lucía",Gestión de gobierno
294,https://www.facebook.com/DiarioMovilOK/posts/pfbid02y15Szm6cxSzyuu1w62898TRJFpvYeE8FVgtPQfQAR6a85rA2Q7FxV3CYLM5jyYuRl,"BRUT4L PEL3A ENTRE ALUMNAS DE UNA ESCUELA 😥
Una brutal pel3a entre adolescentes volvió a viralizarse en San Juan. Esta vez ocurrió en el departamento de Rawson, precisamente, en zonas del barrio República del Líbano. Las jóvenes, se trenzaron a golpes luego de una discusión que, aparentemente, venía de antes. ¿QUÉ OPINÁS?",Seguridad
295,https://www.facebook.com/telesoldiario/posts/pfbid02Njta3nJQWBVfsExjATxCaJ1JP5akNbnE1Giw1TGPKZAYQtPDHLT8eyREVBUW5F8fl,"SE VIENE UN SHOW IMPERDIBLE

En medio de su gira por el mundo, el artista llegará a la provincia y brindará uno de los shows más esperados.",Entretenimiento
296,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02CcEKBE58x1vdb1DsigoSEEzjD22Frx2az4FFmtVMhMtnpH1UsygG33MueDjRHgAMl,"La denuncia se realizó en la Oficina por la igualdad de género, contra las violencias y la discriminación de la UNSJ por parte de una empleada administrativa.",Seguridad
297,https://www.facebook.com/DiarioHuarpe/posts/pfbid0tQ4RWTfpXQsc5TfAgvH1Ze5fXTsYVS7tYppDbumwy4CASPEGAvpYXTrZcnoFXvu6l,"El nuevo velódromo de Pocito, Vicente Alejo Chancay se convirtió en Centro de Desarrollo Satelital de la UCI, posicionando a la provincia como referente de Sudamérica, ya que solo hay 8 más en el mundo.",Gestión de gobierno
298,https://www.facebook.com/diariodecuyoweb/posts/pfbid0bp8umMxuSvJct859eExRypzJyxB6bVKWEVbY1EFdzs6GkJiGGWbPgyCu9XEEEDjAl,"[DECLARACIONES]
El ministro de Seguridad y apoderado político de la precandidatura de Daniel Scioli dentro del oficialismo reaccionó luego de los dichos de la vicepresidenta. ""¿Qué es eso de Partido Judicial?"", preguntó.",Política
299,https://www.facebook.com/DiarioMovilOK/posts/pfbid0GjHuc65xao9m4pkZiqdUV81w857pckYGofX9MU8G7cXGXkKtRTMiHd5sLyVDjB9Ml,"BROCHERO DE LOS SANJUANINOS 🙏😇🙏
Fieles católicos le rezan al santito argentino San José Gabriel del Rosario Brochero. El ""Curita"" fue canonizado por un MILAGR0 en San Juan y tiene gran conexión con los sanjuaninos. Esta imagen se encuentra en Albardón y le rezan para que el 2023 venga lleno de bendiciones. ¿VOS PEDÍS?",Religión
300,https://www.facebook.com/sanjuan8/posts/pfbid02yuwCGrPYHc39gVLSZujffganArfMz4R2QjucM9oLdd7NEziVj5vE6KGc1SuBEBxJl,"DIRECTO AL PENAL⚠️🚨

El juez dictó la prisión preventiva por dos meses para Lucas Salinas, a cumplir en el Servicio Penitenciario",Seguridad
301,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0GeACcZcYwtRLFpR81E4WAKKK6D7cgGzYERmaGuGE5BGrRnfCAJwpCUn55nipRMd5l,"CONCEPCIÓN 🚨
Le robó el celular a una niña y terminó en el calabozo",Seguridad
302,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02bqtCRP98sGx3DWa8VbUETzADMrN3D7RiyNat3CeSYWivFrF3G8ucicjApGXxu5n6l,Hay solo ocho países con estos centros; esta designación posiciona a la provincia en el mundo y la ubica como la ciudad referente en Sudamérica.,Gestión de gobierno
304,https://www.facebook.com/diariodecuyoweb/posts/pfbid02EhhbPXkm1m3P8qyAoSwNyWDAfJuvJkQLYhPqRbv1NPT6LXuVmJSGa9UCTVh7Ddxl,"REDES 
La bebé jugaba en el agua mientras el hombre aprovechaba para hacer el quehacer.",Entretenimiento
305,https://www.facebook.com/diariodecuyoweb/posts/pfbid02yyKZ98nZ4pSgjp3WVqQ3s4WYzirwyUxsJH3depDLozVJGRJzhhNHyiuDdre412dsl,"SAN JUAN 
Se declararon en estado de emergencia y aseguran que lo acordado en el marco de Precios Cuidados no es suficiente.",Economía
306,https://www.facebook.com/diariodecuyoweb/posts/pfbid02H78ghQ8ipgaSvCcputhYxCj4S9sVAuY2NNS9Cu1xeh6tadY1GQHQXJ4bgRVAcY2Tl,"ESPECTÁCULOS 
Los seguidores quedaron enloquecidos con la selfie más reveladora.",Entretenimiento
307,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02y1x6d9ViYWLudzpo32eWZ5F5Kfnszx8LfXfMit4eX4MivfywQXR9mFcgcX445qdhl,"👉 En UDA, jornada tranquila para elegir a la primera mujer líder del gremio",Educación
309,https://www.facebook.com/telesoldiario/posts/pfbid02fXPXobeXqGxSN4vpMh786oxNWDP9XALvgSyCRv96GY2VH6wu6b5xVZ9qvrwp9XFKl,"PARA APROVECHAR Y SACAR DUDAS

Comenzó la Feria Educativa y, en la primera jornada, ya asistió la cantidad de estudiantes que hubo en las dos jornadas del año pasado.",Educación
310,https://www.facebook.com/canal13sanjuantv/posts/pfbid02V3JnM9HQfr8RFoi26HYXsA5T8BDbhxFePWM21MoLP7yzrs6b6TC27kLyNrwiQDXNl,Alejandro Cipolla confirmó la decisión de la familia a través de las redes sociales. #canal13 #sanjuan ⬇️,Seguridad
311,https://www.facebook.com/DiarioHuarpe/posts/pfbid02vNqbNEznp3MpQmDHY1JsDoBXur464rwVDEj8REvDMSksTX9hJ8dfw5TrpGRERroCl,La actualización de precios de los alquileres en San Juan elevó el costo de los departamentos de dos dormitorios.,Economía
312,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid04vsb1CoUL3hBDeW4X6dbSbWykScryreJXurQHECUQsiDh9HC3FCQBcA3DyvJ8GJRl,El ex futbolista tenía 86 años y participaba de la campaña de Andrés Ibarra para presidente xeneize.,Deportes
313,https://www.facebook.com/RadioDelSur101.1/posts/pfbid022fpUjYaf1o3mgyYdNXZfrEzyQyXkDVgXc8t2cL7xDcPpE5CRS19eCdicDmzWQJXJl,"DECLARACIONES ‼️
El Papa Francisco al dejar el hospital pidió a la Argentina: ""Recen por mi""",Religión
314,https://www.facebook.com/diariodecuyoweb/posts/pfbid02pRqsen9eFX1rudcgSPBSJebbHxfA3Xazjr8LjULuhpWb3D9X1icuX3JE2QDyvsjsl,"HISTORIA 
La embarcación quedó frente a la costa de Ushuaia en 1930, cuando se hundió.",Notas de interés
315,https://www.facebook.com/sanjuan8/posts/pfbid02ckdcKGgHGggG3YhGE5NacQBzNb7RNKSJDxjVxVCtdyBBFXJA7SD1jbYduVXKZRq8l,"La Secretaría de Ambiente está más equipada que nunca! 🚗💨 

Ahora modernizaron su parque automotor ocn la adquisición de 5 camionetas Nissan Frontier 0 km y 5 camionetas Renault Kangoo 0 km, ¡están listos para conquistar cualquier terreno",Gestión de gobierno
316,https://www.facebook.com/DiarioMovilOK/posts/pfbid02WPW4SFg3P3ZUNNX4eAYiEDKhJ1kVvmtCLjCWmxgBn7Zx1jpkJ17ZHASLBR56aLikl,"GRAN GESTO ARRIBA DEL COLECTIVO 🚍❣️🐶
En medio del frío intenso, un perrito callejero fue rescatado por un chofer que lo subió a la unidad y le armó una cama calentita. El gesto fue difundido por los pasajeros y se viralizó llegando al corazón de muchas personas. POR MÁS GESTOS ASÍ !!!",Notas de interés
317,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0iC98i11Lm7YeXQdFR5abo8v4YGKq1C1ZzenqEcDNjPNu8MD2FWJTJAEC8ueqHAvjl,Un municipio del Gran San Juan brindará un taller de artes totalmente gratuito destinado a los más pequeños. Todos los detalles para formar parte.,Gestión de gobierno
318,https://www.facebook.com/telesoldiario/posts/pfbid0wzYb9R8t6HYUJvMgFrZXjatggJdzhrt2WTRdmKyyRA6XQTv69GVacoo9FVwnTK6l,"HOMENAJE EN DIPUTADOS

Entregaron distinciones a dos Ciudadanos Ilustres y cinco Personalidades Destacadas en el marco de la Semana de la Fundación de San Juan.",Política
319,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02J7T97dANaBfHYNbx6rayJfGhMyQbsDTBdh3D9bUSumx6hBDU1b3ny15kZJ47qqEPl,La Municipalidad de Capital comunica el funcionamiento de los servicios durante el fin de semana extendido por los feriados nacionales.,Gestión de gobierno
320,https://www.facebook.com/diariodecuyoweb/posts/pfbid02zZHTkvsMxALZezb5Fws9jqL22u3fNxrc7ybGXt2DYbYT8YxBio4QDQgrjnrrNwWnl,"[CONOCIDO POR POCOS]
Hay una alternativa que te permite leer una cantidad de infinita de mensajes sin que nadie lo note.",Ciencia y tecnología
321,https://www.facebook.com/canal13sanjuantv/posts/pfbid02zLj4AriP2jBh93mrTyFkKK6M9FZrQejvc8MzyiZxqTmYg14APvn2U4RoM5amiwBSl,"En el Complejo Universitario Islas Malvinas, se desarrolla la Feria Educativa presencial de la UNSJ. Este es el segundo y último día. #canal13 #sanjuan",Educación
322,https://www.facebook.com/DiarioMovilOK/posts/pfbid02KHvhZw2AVz446KZtExdUBSeY2M4dtYkgaBwvxBejxoyj6YRkAC2BUf78cgokfZdMl,"#INSOLITO ""NO ME DEDICÓ UN ESTADO"" 😱
Un sanjuanino fue condenado a 1 año de prisión condicional tras agredir físicamente a su pareja, después de que ella no le dedicara un estado de WhatsApp para el último Día del Amigo, según informaron fuentes judiciales. ¡INCREÍBLE!",Seguridad
323,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0bQz3BAKao2nLYP2Tobg1gAvETv48sZiHrs1BhpdmDeJkGZ77jTkkMvEMeonieAKFl,"FÚTBOL ⚽️
Cómo formarán los dos equipos de la despedida de Riquelme",Deportes
325,https://www.facebook.com/canal13sanjuantv/posts/pfbid02qGswy1fYvtniQPWKhHqPuEUh9dZDkyirg3AR9hb7CM3tCcLVtrtQWHcHkinuH7Xkl,"Un matrimonio fue víctima de un robo en el que les sustrajeron la suma de 10.000 dólares. Hasta el momento, no se ha logrado la detención de ningún sospechoso. #canal13 #sanjuan",Seguridad
326,https://www.facebook.com/sanjuan8/posts/pfbid09tkUeCeHfv7ADuuc86HhscWXotZRSbBEKcGzVDuFu2LJ9z3M6fXhXYAL7bBLtFzml,"❤️🎉🌟¡Un homenaje conmovedor en la Casa Natal de Sarmiento!🌟🎉❤️

Rita Páez, una valiente vecina de 93 años, se ha convertido en el símbolo vivo de Mogna al ser homenajeada por el Ministerio de Cultura de la Nación

¡Un verdadero orgullo! 💪👏",Gestión de gobierno
327,https://www.facebook.com/telesoldiario/posts/pfbid028cAC9nuA1ARuADQiwDdWe4xTWXZEETh6wWZehGU4DN2M57CG6pqN9o9r4eznkaA7l,"ADVERTENCIA DE LA JUSTICIA 

La niña habría sido ultrajada en el baño de la institución. El imputado deberá pasar dos meses en prisión.",Seguridad
328,https://www.facebook.com/DiarioHuarpe/posts/pfbid02h62t6aSNYAenukrPChhqi2qUNv2QpswcYsfe1DjLqMLEmzFQVSHFz8zBzq8vnAfHl,"La empresa más usada de comercio electrónico en Argentina, Mercado Libre, busca a estos profesionales.",Economía
329,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0p4so4KnBGvmTFTDFAxSdNKy8byeJ2GiNcWRTsDvUkkGfsbCU9z1t5F4F7H47pVRgl,"GRAVE CASO DE ABUSO: EL ACUSADO SE SALVÓ DE IR PRESO
El abusador es un albañil de Rivadavia que este viernes, a través de un juicio abreviado, obtuvo la mínima pena y recuperó la libertad.",Seguridad
331,https://www.facebook.com/canal13sanjuantv/posts/pfbid02y5t8QSfby4HTmRFUakDUNEQnSMLJo73zM53Q7VbzoEUm6vt37ybSjEM3Y58133sNl,"La menor de edad tendrá la chance de ver de manera presencial a diferentes personas que fueron vinculadas al caso, entre ellos Salinas, para confirmar quien fue el agresor sexual. #canal13 #sanjuan",Seguridad
332,https://www.facebook.com/DiarioMovilOK/posts/pfbid02Ps65amsrjvETNncTDzUvaCmnrAP8uwjWvBCotuLvDGh1ZZmHvUtZoZppuaMEbTwsl,"#BOMBA ASADO PARA PAPÁ EN SU DÍA 🥩🤗🥩
Este domingo se celebrará el Día del Padre y Diario Móvil sorteará un rico asado para papá y la familia. Para poder participar en el sorteo, tenés que dejar las últimas tres cifras de tu DNI, C0MPARTIR esta publicación y dejar LIKE. ¡SUERTE PARA TODOS!",Otros
333,https://www.facebook.com/elsoldesj/posts/pfbid0MwUbpsSMP6QiaZGrhepKDegSFrUYgHgqE1NacbEDLPV4cbjipW7NP3cVzfuZX1MFl,Los candidatos de San Juan Vuelve intensifican sus visitas en la provincia,Política
334,https://www.facebook.com/telesoldiario/posts/pfbid0F1FpPgPW2y8bfQTZvugimU1NTqxnL9coa8mZyWuU2no16PLnFzwaV2LiacH2Vkwvl,"PARA APROVECHAR

Se trata de un espacio para que los chicos aprendan y se expresen de forma creativa. Ya están abiertas las inscripciones.",Gestión de gobierno
335,https://www.facebook.com/LaPoliticaSJ/posts/pfbid02yzQtyALJMPSetHTBEqR4SmDuMLeHCFxPSoyCdMQKQ8dGBPhuvQMr1vXVoqUDMKqPl,"Son cinco camionetas, cinco utilitarios y un camión compactador que se suman al parque automotor de la Secretaría de Ambiente.",Gestión de gobierno
336,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0SN7xrNhptXicZ2LFNMFS1PqGk9kbi5rDVFTaA8vKXuxPHY6mrAcaRDdPRAZJr88cl,"FINDE LARGO ‼
Claves antes de salir con el auto a la ruta",Notas de interés
337,https://www.facebook.com/canal13sanjuantv/posts/pfbid02gaYgB6JKihs9TwyFiSrSm7DYVNByxs674itboKEQTuLPPGi5dTZZvHKZ8bSsvypvl,"Los investigadores Cristian Espejo y Sergio Guzmán, estuvieron en Banda Ancha haciendo la invitación de estas jornadas que se realizarán del 21 al 23 de junio. #canal13 #sanjuan",Educación
339,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid029UwZioDFrZY5HG9XTh2xHK7w5FDuM1BbkcZr3TGvfgF7MjyBq1HjkCncXdRXs4iNl,"FUERTE ACCIDENTE ENTRE DOS MOTOS EN DESAMPARADOS
Dos motociclistas de 33 y 34 años terminaron con fracturas e internados en el Hospital Rawson.",Enfermedades y siniestros
340,https://www.facebook.com/diariodecuyoweb/posts/pfbid02kHFgmY7Etk8KqhCUE5uwCSP3qNXua3NNTpVg6oddtycxbwfDaXUAcP3A1LUYQJ64l,GIRA POR ORIENTE,Deportes
341,https://www.facebook.com/canal13sanjuantv/posts/pfbid0pMobPjmFAzKZ3GDzEW9bvfZyRNpFy2v6ubEJXixfq38D3czpLEHtpu2hv73FHywYl,El ciclista de 26 años había sido encontrado inconsciente luego de una caída que protagonizó en la 5° etapa. Falleció en las últimas horas. #canal13 #sanjuan,Enfermedades y siniestros
342,https://www.facebook.com/telesoldiario/posts/pfbid037hJMyF4yQJAyMHCpxqqDAAZbNJwWMHYBKSAUBcrwH1wq1GsG5nppxhM5eZSk2H4bl,"ALIVIO FISCAL

El Gobierno formalizó el aumento en las escalas del Régimen Simplificado para Pequeños Contribuyentes.",Economía
343,https://www.facebook.com/DiarioMovilOK/posts/pfbid02ax7mY5krz2UTCjnsrdKis8ED9pCvpEP5Q7ijFDGrLQVGvn1bDA6XhkZeU5bPPL9Sl,"SOLICITAN NO DIFUNDIR SU IMAGEN 🤔❌️📸
El joven detenido por el aberrante caso de abuso sexual ocurrido en el Colegio de Luján, permanece detenido. El fiscal de la causa pide que los medios dejen de difundir su imagen, ya que en la próxima semana se hará una rueda de reconocimiento. ¿QUÉ TE PARECE?",Seguridad
344,https://www.facebook.com/sanjuan8/posts/pfbid02i77hdTPYdDXUMVNGhw79YaEmKZUiJKiMPaJULAgo4wXEB7neQmSLA6RvD5YLHwC8l,"¡El turismo en San Juan se está preparando para un fin de semana espectacular! 🏜️❤️🌞

Con un 83% de reserva hotelera hasta la fecha,¡las expectativas son aún mayores para el sábado y domingo",Economía
345,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0m4U5HRpzqCDrDA7LWYMGt3c73stg1e4EWDnme7z2zXP7FFANKeXBNZ1NT86P1yCol,"TRAGEDIA 🖤
Vuelta a Suiza: murió el ciclista Gino Mader tras sufrir una caída en el circuito",Enfermedades y siniestros
346,https://www.facebook.com/DiarioHuarpe/posts/pfbid035nZXEyQbsgbNCS17bxAvSEtXAFWXnhb7gWvpBfs1vjnhipX4EQjioP3sa9LYUQzfl,Los empresarios y amigos trabajaron en conjunto para elaborar una cerveza con la que se presentaron en la Copa Argentina de Cervezas y se llevaron una medalla de oro en su categoría.,Notas de interés
347,https://www.facebook.com/telesoldiario/posts/pfbid02MJtb7khgwm8xoE21vmTyNLhBDohBMDnwzNrnukMfsgTKf63SQMJc6yc3G92Yrf2jl,"FEDERAL A

El Consejo Federal tomó la desición de modificar el horario de inicio del partido en el Este mendocino.",Deportes
348,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0uD287cCuj4K8X43Yrv8f15vyiJKus1EuSs8UT3JcUVvAiDEkT54Kut9tX9dch9eTl,"MARCELO GALLARDO ¿TIENE NUEVO CLUB?
El ex entrenador de River Plate, Marcelo Gallardo, tendría todo acordado con el equipo francés para hacerse cargo a partir de la temporada 2023-2024.",Deportes
349,https://www.facebook.com/canal13sanjuantv/posts/pfbid0hXhVxfLfyXLiZAtfBxSsSZ4mYZy17KtEQnTYzPxqGXGCNjBpdjKv9zzne3JPgSNUl,Esta capacitación está destinada a toda persona mayor de 18 años. Cómo debes inscribirte y hasta cuándo tenés tiempo. #canal13 #sanjuan,Gestión de gobierno
350,https://www.facebook.com/estacionclaridadradio/posts/pfbid024Jiupu5ucCyHPpDMUZWQHBunwtH8J1U8J5NAtsGAGCzmnHszHKEy5f21Jz2F4sWyl,Desde Clínica Santa Clara desmintieron que se sirva comida en mal estado,Seguridad
351,https://www.facebook.com/DiarioMovilOK/posts/pfbid0M49ZLrMNtKMij1bK84C3hhKDtgRRrR7kvVmRRULSPfDU9Sv1PwjiGL4RXgfgDiTRl,"CHINA EMOCIONADA HASTA LAS LÁGRIMAS 🥺
La actriz rompió en llanto al concretar uno de sus más grandes sueños: logró firmar un contrato con una importante productora musical y estalló de la emoción. ""No fueron meses fáciles pero bajar los brazos nunca es opción"", expresó. ¿LA BANCÁS?",Entretenimiento
352,https://www.facebook.com/diariodecuyoweb/posts/pfbid07J3KokkQMqKKnyHis4GpZTgpFcd7YwTorbpT89Nbfg5ysw8f1aTg7VrZVZC5UH5rl,MEDIDA DEL GOBIERNO NACIONAL,Economía
354,https://www.facebook.com/RadioDelSur101.1/posts/pfbid035EfwTo2QnfACK1qgG88qWQ2FPP1VQSTve5g65d5iYSFJzGaZhWkSeXuui8BivPuwl,"NORMATIVA ‼
La mitad del país aún no adhirió a la ley de Alcohol Cero",Seguridad
355,https://www.facebook.com/canal13sanjuantv/posts/pfbid0YkzqRQ9MnzAsYDWUVyGYUnw4DUfByiVcECWFtSBxZXMsPmkcb3TMhktryDFqvH4Al,Los artistas estrenaron nuevo tema en colaboración en todas las plataformas musicales. #canal13 #sanjuan,Entretenimiento
356,https://www.facebook.com/telesoldiario/posts/pfbid02EbZDRF59JkNzXMK1sYbnA6T86nDT4JwFFcLf1CRAc1asvMGRLhY6hcQVfzCXxxZMl,"MÉXICO

El hecho tuvo lugar en el estado de Tabasco, donde una familia tuvo la idea de pasar la noche en su auto con el aire encendido.",Enfermedades y siniestros
357,https://www.facebook.com/DiarioHuarpe/posts/pfbid02VTLJZjKpuqA9kRYnS6bf6y4uP7vwrKjzZabMRsRYWTqKXmr8o6qSdfQSJ2PZw1w2l,La convocatoria está destinada a personas mayores de 18 años que quieran capacitarse en el área y el cupo es limitado.,Gestión de gobierno
358,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02rQqmkBtKpmFsibcsS2bZpMVbV9WujCowhAPQoxhK8UmBeBkRuP8sUZXRxdtiyhxVl,"El ministro de Economía, Sergio Massa, participó de un acto en Tigre, donde se dejó inaugurado un nuevo centro comercial. Las declaraciones del funcionario nacional.",Política
359,https://www.facebook.com/sanjuan8/posts/pfbid0SF8aMQQFUR6oDV5KVvtgqJk1BNBkfJjnAeWpmDbAWw89yX9TGT7VJeHkF3fg5H5Gl,"OTRO CASO MARÍA SOLEDAD MORALES 

ES EL DE LA DESAPARICIÓN DE CECILIA EN CHACO",Seguridad
360,https://www.facebook.com/DiarioMovilOK/posts/pfbid0Zfduw5vjGUke44UCuPtdxoc76nzowct14W4xCXVCNsxg5jmXjYuXpQ4JpcpSYDP2l,"DÍA DEL SAGRADO CORAZÓN DE JESÚS 🙏❤️
Hoy, 16 de junio, la Iglesia Católica y sus devotos celebran la Solemnidad del Sagrado Corazón de Jesús. El Papa San Juan Pablo II dijo que “esta fiesta recuerda el misterio del Amor que DIOS alberga por los hombres de todos los tiempos”. ¿VOS CONFÍAS EN ÉL?",Religión
361,https://www.facebook.com/telesoldiario/posts/pfbid0HET8pCbnTWNhztUNAZG75Y6shDzTRzMkEiQqeXU8dwvSYMB7DviboW4cK3Y4gFPRl,"REUNIÓN SALARIAL 

Patricia Quiroga, flamante secretaria general de UDAP, comentó que adherirá al planteo de AMET, en donde solicitaron el adelantamiento de la negociación salarial con Educación y Hacienda.",Educación
